auction_date,auction_location,auction_name,auction_url,title,url,currency,low_estimate,high_estimate,realised_price,description,Brand,Reference,Year,Case No.,Diameter,Weight,Caliber,Signature,Movement No.,Bracelet,Model,Buckle,Dimensions,Accessories,Thickness,Material,Height,Width,Length
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"UNIVERSAL, REF. 122283, TRI-COMPAX, PINK GOLD",/en/lots/universal-geneve-ref-12283-tri-compax-lot-346-379?page=19,CHF,"2,000","3,000","4,750","A fine, rare, manual wind, 18k pink gold triple date chronograph wristwatch with moonphase","Universal Genève, Swiss",12283,1965,1396381,35 mm.,,"481, 17 jewels","Dial, case and movement signed",,,Tri-Compax,,,,,18k pink gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"UNIVERSAL, REF. 22477, AERO-COMPAX, STEEL",/en/lots/universal-geneve-ref-22477-aero-compax-lot-346-380?page=19,CHF,"1,500","2,500","5,500","A fine, large, manual wind, stainless steel chronograph wristwatch with second time reminder indicator","Universal Genève, Swiss",22477,1965,877641,37 mm.,,"287, 17 jewels","Dial, case and movement signed",,,Aero-Compax,,,,,stainless steel (enversteel),,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"UNIVERSAL, REF. 124103, UNI-COMPAX, PINK GOLD",/en/lots/universal-geneve-ref-124103-uni-compax-lot-346-381?page=20,CHF,"1,500","2,500","2,125","A very fine, well preserved, manual wind, 18k pink gold chronograph wristwatch","Universal Genève, Swiss",124103,1965,1552751,37 mm.,,"285, 17 jewels",,,leather with a gold plated Universal buckle ,Uni-Compax,,37.5 mm.,,,18k pink gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"UNIVERSAL, SECTOR DIAL, YELLOW GOLD",/en/lots/universal-geneve-lot-346-382?page=20,CHF,"1,500","2,500","1,875","A fine, attractive, manual wind, 18k yellow gold chronograph wristwatch with sector dial and double tachometer scale","Universal Genève, Swiss",,1955,574540,37 mm.,,"287, 17 jewels","Dial, case and movement signed",,,,,,,,18k yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,SKELETON,/en/lots/unsigned-lot-346-383?page=20,CHF,100,200,125,"Fine, gold plated, skeletonized, wristwatch, stepped bezel, sapphire crystals.","Unsigned, Switzerland",,1990,,31 mm.,,17 jewels,,,Leather,,,,,,Gold plated ,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned, attributable to Charles Barbezat-Baillot or Fabrique Angélus, Stolz Frères   Large pocket watch, minute-repeater, chronograph, triple date  à guichets  (with apertures), moon phases; “Haute Precision”; 18K yellow gold",/en/lots/unsigned-attributable-to-c-barbezat-baillot-le-locle-or-fabrique-angelus-stolz-freres-lot-346-384?page=20,CHF,"3,500","7,000","4,500","18K yellow gold, hunting-case, keyless-winding, round-shaped, large pocket watch, with subsidiary seconds at 6 and six horological complications: ·   Minute-repeater on two steel gongs by two hammers (activated by the push-piece located on the case-band at 6 o’clock) ·   1/5 second chronograph (activated by the single olive-shaped push-piece located on the case-band at 2 o’clock) ·   Half-instantaneous date of the month (subsidiary dial at 12 o’clock) ·   Day of the week (aperture at 9 o’clock; indications given in French) ·   Month of the year (aperture at 3 o’clock; indications given in French) ·   Phases of the moon (aperture at 6 o’clock)  Cover and case-back polished.  Movement 21’’’ ½, gilded brass, going barrel, straight-line lever escapement, monometallic balance with gold poising screws and blued steel hairspring with terminal curve, polished steel index-regulator; repeater work with silent centrifugal governor; chronograph work on the top plate. ","Unsigned, Le Locle",,1910,100 951,56.5 mm.,136.2 gr. (approx.),"21’’’ ½, straight-line lever escapement",,84 845,,"attributable to C. Barbezat-Baillot, Le Locle, or Fabrique Angélus, Stolz Frères",,,,,18K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned, attributable to Rossi   8-day going patented pocket watch, date, day; silver",/en/lots/unsigned-brevete-s-g-d-g-lot-346-385?page=20,CHF,500,"1,000",362,"Silver, open-face, key-winding, round-shaped, 8 day going patented pocket watch, with subsidiary seconds at 6, with two horological complications: · Date of the month (subsidiary dial at 2 o’clock) · Day of the week (subsidiary dial at 10 o’clock; indications given in French)  Case-back engraved and guilloché (engine-turned) with flowers garland, with, in the centre, an escutcheon; silver cuvette (dome).  White enamel dial with eccentric dial for the time (at 6 o’clock), with radial Roman numerals; blued steel “Spade” hands.  19’’’, gilded brass, large going barrel, cylinder escapement, monometallic balance (gilded brass) and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Besancon (France)",,1860,108,49.7 mm.,98.1 gr. (approx.),"19’’’, cylinder escapement",,108,,“Breveté S.G.D.G.”,,,,,silver,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Pocket watch, split-seconds chronograph, minute counter; silver",/en/lots/unsigned-made-for-the-british-market-lot-346-386?page=20,CHF,950,"1,900",450,"Silver (0.925), open-face, keyless-winding, round-shaped, pocket watch, with subsidiary seconds at 6 and three horological complications: · 1/5 second chronograph (activated by the crown) · Split-seconds (activated by the olive push-piece located on the case-band at 11 o’clock) · Half-instantaneous 30-minute counter (subsidiary dial at 12 o’clock)  Case-back guilloché (engine-turned), with, in the centre, an escutcheon inside a belt.  White enamel dial with radial Roman numerals; blued steel “Spade” hands.  Movement 18’’’, gilded brass, going barrel, straight-line lever escapement, uncut bimetallic compensated balance with poising screws and blued steel hairspring with terminal curve, polished steel index-regulator; chronograph work and split-seconds work on the top plate.","Unsigned, Switzerland",,1909,"21 677 (stamped “G.D”; Dimier Brother & Co. Ltd (Georges Dimier), London, watch importer)",52.2 mm.,101 gr. (approx.),"18’’’, straight-line lever escapement",,unnumbered,,made for the British market,,,,,silver (0.925),,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"New England Watch Co.   Mass production pocket watch for boy, embossed duplex escapement; white metal",/en/lots/unsigned-jockey-lot-346-387?page=20,CHF,470,940,75,"White metal (probably nickel silver), open-face, keyless-winding, round-shaped, pocket watch for boy, with subsidiary seconds at 6.  Case-back guilloché (engine-turned), with, in the centre, an escutcheon.  White dial (so-called “Porcelain”) with suspended Arabic numerals; blued steel “Spade” hands.  Movement 8s (16’’’ ¼), ¾ plate, gilded brass, going barrel, embossed duplex escapement, monometallic balance and blued steel flat hairspring, blued steel index-regulator.","Unsigned, Waterbury, Connecticut, and New York (U.S.A.)",,1905,unnumbered,42 mm.,57 gr. (approx.),"8s (16’’’ ¼), Series “LW”, embossed duplex escapement",dial and movement,unnumbered,,“Jockey”,,,,,"white metal (probably nickel silver), ",,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Form-watch in the shape of a horseshoe; 18K yellow gold, enamel and diamonds",/en/lots/unsigned-lot-346-388?page=20,CHF,"1,200","2,400","1,500","18K yellow gold, enamel and diamond-set, hunting-case, key-winding, form-watch in the shape of a horseshoe.  Cover in the shape of a hoof with a translucent blue enamelled horseshoe set with rose-cut diamonds; case-back engraved in taille-douce (fine cut) with hunting attributes including two crossed rifles; gold cuvette (dome).  White enamel dial with radial Roman numerals; yellow gold “Breguet” hands.  Movement 11’’’, gilded brass, going barrel, cylinder escapement, monometallic balance and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Geneva",,1880,"11 263 (by “PFC”, Geneva)",,30.6 gr. (approx.),"14’’’, cylinder escapement",,unnumbered,,,,,,,"18K yellow gold, enamel and diamonds",34.8 mm.,30.3 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Unsigned   Pendant-watch; 18K yellow gold and enamel,/en/lots/unsigned-lot-346-389?page=20,CHF,300,600,,"18K yellow gold and enamel, open-face, key-winding, round-shaped, pendant-watch.  Case-back with painted on enamel showing a lady of quality, in bust, face turned to the left, in a yellow dress enhanced with white lace, her blond hair decorated with flowers; gilded metal cuvette (dome).  Silver stamped satiné dial with radial Roman numerals; the centre with varicoloured gold scrolled floral decoration; blued steel hands.  Movement 14’’’, gilded brass, going barrel, cylinder escapement, monometallic balance and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Switzerland",,1880,40 071,35.9 mm.,31.3 gr. (approx.),"14’’’, cylinder escapement",,unnumbered,,,,,,,18K yellow gold and enamel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Pocket watch, chronograph, date, moon phases, calibre Valjoux 7734; gilded metal",/en/lots/unsigned-lot-346-390?page=20,CHF,800,"1,600",,"Gilded metal, open-face, keyless-winding, round-shaped, pocket watch, with subsidiary seconds at 9 and three horological complications: ·   1/5 second chronograph (activated by the two round-shaped push-pieces located on the case-band) with tachometric scale graduated on the dial for 500 units per hour ·   Half-instantaneous date of the month (aperture at 6 o’clock) ·   Phases of the moon (aperture at 12 o’clock)","Unsigned, Switzerland",,1980,unnumbered,44.5 mm.,,"Valjoux 7734, 13’’’ ¾, lever escapement",,unnumbered,,,,,,,gilded metal,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Unsigned   Early wristwatch; silver and enamel,/en/lots/unsigned-lot-346-391?page=20,CHF,200,400,250,"Silver (0.935) and enamel, manual-winding, vertical “tonneau”-shaped, early wristwatch.  Bezel with light blue flinqué enamel (translucent enamel over guilloché engine-turning) inside white enamel frames.  White enamel dial with suspended Arabic numerals; gilded metal “Louis XV” hands.  Movement 10’’’ ½, gilded brass, going barrel, cylinder escapement, monometallic balance and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Switzerland",,1910,unnumbered,,20.7 gr. (approx.),"10’’’ ½, cylinder escapement",,unnumbered,,,,,,,silver and enamel,35.4 mm.,27.4 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Unsigned   Form-watch in the shape of a pear; 18K yellow gold and enamel,/en/lots/unsigned-lot-346-392?page=20,CHF,"1,200","2,400",,"18K yellow gold and enamel, hunting-case, key-winding, form-watch in the shape of a pear.  Cover and case-back blue enamelled with flowers and attributes of Love.  White enamel dial with suspended “Breguet” numerals; blued steel hands.  Movement 8’’’, full plate, gilded brass, fusee and chain, verge escapement, monometallic balance (probably gilded brass) and blued steel flat hairspring, pierced and engraved gilded continental cock, silver regulator disc.","Unsigned, Geneva",,1800,unnumbered,,16.1 gr. (approx.),"8’’’, verge escapement",,6 528,,,,,,,18K yellow gold and enamel,36.9 mm.,23.9 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Unsigned   Form-watch in the shape of a lyre; 18K yellow gold and diamonds,/en/lots/unsigned-lot-346-393?page=20,CHF,"1,500","3,000",,"18K yellow gold and diamond-set, hunting-case, key-winding, form-watch in the shape of a lyre.  Cover set with rose-cut diamonds; case-back engraved in taille-douce (fine cut) with flowers.  White enamel dial with suspended “Breguet” numerals; blued steel “Breguet” hands.  Movement 11’’’, full plate, gilded brass, fusee and chain, verge escapement, monometallic balance (probably gilded brass) and blued steel flat hairspring, pierced and engraved gilded continental cock, silver regulator disc.","Unsigned, probably Vienne / Wien (Austro-Hungarian Empire)",,1860,unnumbered,,31.7 gr. (approx.),"11’’’, verge escapement",,"unnumbered (probably made in Geneva, circa 1800)",,,,,,,18K yellow gold and diamonds,50.9 mm.,27.8 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned, attributable to Charles Barbezat-Baillot   Large pocket watch, quarter-repeater, chronograph; silver and pink gold",/en/lots/unsigned-lot-346-394?page=20,CHF,"1,200","2,400",,"Silver (0.900) and pink gold, hunting-case, keyless-winding, round-shaped, large pocket watch, with subsidiary seconds at 6 and two horological complications: ·   Quarter-repeater by one hammer on one steel gong (activated by the rectangular push-piece located on the case-band at 6 o’clock) ·   1/5 second chronograph (activated by the single rectangular push-piece located on the case-band at 2 o’clock)  Cover and case-back polished.  Movement 21’’’, gilded brass, going barrel, straight-line lever escapement, monometallic compensated balance with poising screws and blued steel hairspring with terminal curve, polished steel index-regulator; repeater work on the main plate, under the dial; chronograph work on the top plate.","Unsigned, Le Locle",,1910,74 796,61.1 mm.,,"21’’’, lever escapement",,unnumbered,,,,,,,silver and pink gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Self-winding, centre-seconds, date; gilded metal and stainless steel",/en/lots/unsigned-lot-346-395?page=20,CHF,500,"2,000",,"Gilded metal and stainless steel, self-winding, vertical “tonneau”-shaped, gentleman’s wristwatch, screwed case-back, gilt colour dial with radial indexes, centre-seconds and three horological complications: ·   Date of the month (aperture at 3 o’clock) ·   … (crown at 2 o’clock) ·   … (crown at 4 o’clock) ·   Compass (not considered as a horological complication)","Unsigned, Switzerland",,1975,unnumbered,,,AS 2063,,unnumbered,gilded metal bracelet with deployant clasp,,,Length 190 mm. (approx.),,,,43.4 mm,44.8 mm,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Decorative pocket watch, quarter-repeater; yellow gold and enamel",/en/lots/unsigned-lot-346-396?page=20,CHF,"1,000","2,000","1,625","Yellow gold and enamel, open-face, key-winding, round-shaped, “Louis XVI” pocket watch, with one horological complication: ·   Quarter-repeater à toc by one hammer on one bell  Case-back with, in the centre, painted on enamel a medallion showing a young woman seated, crowned by Venus, near Cupid holding a flaming torch, near an altar of Love.  White enamel dial with radial Roman numerals; yellow gold “Louis XV” hands.  Movement 12’’’ ½, full plate, gilded brass, fusee and chain, verge escapement, monometallic balance (probably gilded brass) and blued steel flat hairspring, pierced and engraved gilded continental cock, silver regulator disc; repeater work on the main plate, under the dial.","Unsigned, Geneva",,1780,unnumbered,,57.3 gr. (approx.),"12’’’ ½, fusee and chain, verge escapement",,unnumbered,,,,38.6 mm.,,,yellow gold and enamel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Unsigned   Pendant-watch; 14K pink gold, enamel and diamonds",/en/lots/unsigned-lot-346-397?page=20,CHF,500,"1,000",687,"14K pink gold, enamel and diamond-set, hunting-case, keyless-winding, round-shaped, pendant-watch.Cover and case-back with red flinqué enamel (translucent enamel over guilloché engine-turning) foliage motif; cover, with, in the centre, a flower set with rose-cut diamonds; case-back, with, in the centre, attributes of love, with a dove and quivers intertwined; gold cuvette (dome).Cream colour enamel dial with suspended Arabic numerals; gilded metal “Louis XV” hands.Movement 9’’’ ½, gilded brass, going barrel, cylinder escapement, monometallic balance and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Switzerland",,1900,22 709,26.8 mm.,19.5 gr. (approx.),"9’’’ ½, cylinder escapement",,unnumbered,,,,,,,"14K pink gold, enamel and diamonds",,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Unsigned   Art Deco square pocket watch; silver  niello,/en/lots/unsigned-lot-346-398?page=20,CHF,300,600,375,"Silver niello (0.925), open-face, keyless-winding, square-shaped, pocket watch, with subsidiary seconds at 6.  Case-back with an Art Deco geometric pattern with vertical stripes.  Gilded and silvered metallic dial, with radial revolving Arabic numerals; blued steel hands.  Movement 12’’’ ½, rhodium-plated, going barrel, straight-line lever escapement, uncut bimetallic compensated balance with poising screws and blued steel flat hairspring, polished steel index-regulator.","Unsigned, Switzerland",,1930,"100 202 (by Huguenin Frères, Le Locle)",,79.8 gr. (approx.),"12’’’ ½, straight-line lever escapement",,unnumbered,,,,,,,silver niello,49.7 mm.,46.9 mm.,
